1003166906,843004523,4268260543,DcString,2021-11-02T06:45:38.000Z,dc_current,0.01,2021-11-02T06:39:07.480Z
1003166906,843004523,4268260543,DcString,2021-11-02T07:00:38.000Z,dc_current,0.01,2021-11-02T06:39:06.511Z
1003166906,843004523,4268260543,DcString,2021-11-02T09:45:31.000Z,dc_current,1.77,2021-11-02T09:43:49.854Z
1003166906,843004523,4268260543,DcString,2021-11-02T10:00:33.000Z,dc_current,6.77,2021-11-02T09:43:44.246Z
1003166906,843004523,4268260543,DcString,2021-11-02T10:15:34.000Z,dc_current,4.9,2021-11-02T09:43:44.038Z
1003166906,843004523,4268260543,DcString,2021-11-02T10:30:34.000Z,dc_current,3.22,2021-11-02T09:43:46.237Z
1003166906,843004523,4268260543,DcString,2021-11-02T12:45:47.000Z,dc_current,3.07,2021-11-02T12:36:45.577Z
1003166906,843004523,4268260543,DcString,2021-11-02T13:00:49.000Z,dc_current,2.19,2021-11-02T12:36:45.577Z
1003166906,843004523,4268260543,DcString,2021-11-02T15:45:41.000Z,dc_current,0.07,2021-11-02T15:41:47.768Z
1003166906,843004523,4268260543,DcString,2021-11-02T16:00:45.000Z,dc_current,0.27,2021-11-02T15:42:00.832Z
1003166906,843004523,4268260543,DcString,2021-11-02T16:15:47.000Z,dc_current,0.03,2021-11-02T15:42:08.237Z
1003166906,843004523,4268260543,DcString,2021-11-02T18:45:40.000Z,dc_current,0.01,2021-11-02T18:44:37.696Z
1003166906,843004523,4268260543,DcString,2021-11-02T19:00:42.000Z,dc_current,0.01,2021-11-02T18:44:42.927Z
1003166906,843004523,4268260543,DcString,2021-11-02T19:15:41.000Z,dc_current,0.01,2021-11-02T18:44:43.068Z
1003166906,843004523,4268260543,DcString,2021-11-02T21:45:37.000Z,dc_current,0.01,2021-11-02T21:34:16.060Z
1003166906,843004523,4268260543,DcString,2021-11-02T22:00:39.000Z,dc_current,0.01,2021-11-02T21:34:08.655Z
1003449566,4209716632,4268260543,DcString,2021-11-02T07:00:42.000Z,dc_current,0.04,2021-11-02T06:39:12.110Z
1003449566,4209716632,4268260543,DcString,2021-11-02T09:45:50.000Z,dc_current,1.86,2021-11-02T09:43:04.408Z
1003449566,4209716632,4268260543,DcString,2021-11-02T10:00:31.000Z,dc_current,7.28,2021-11-02T09:43:04.411Z
1003449566,4209716632,4268260543,DcString,2021-11-02T10:15:31.000Z,dc_current,8.02,2021-11-02T09:43:04.444Z
1003449566,4209716632,4268260543,DcString,2021-11-02T12:45:40.000Z,dc_current,2.72,2021-11-02T12:38:44.789Z
1003449566,4209716632,4268260543,DcString,2021-11-02T13:00:42.000Z,dc_current,2.26,2021-11-02T12:38:43.052Z
1003449566,4209716632,4268260543,DcString,2021-11-02T15:45:31.000Z,dc_current,0.32,2021-11-02T15:44:27.338Z
1003449566,4209716632,4268260543,DcString,2021-11-02T16:00:33.000Z,dc_current,0.31,2021-11-02T15:44:27.029Z
1003449566,4209716632,4268260543,DcString,2021-11-02T16:15:33.000Z,dc_current,0.24,2021-11-02T15:44:26.885Z
1003449566,4209716632,4268260543,DcString,2021-11-02T18:45:39.000Z,dc_current,0.0,2021-11-02T18:43:57.751Z
1003449566,4209716632,4268260543,DcString,2021-11-02T19:00:40.000Z,dc_current,0.0,2021-11-02T18:43:55.479Z
1013732074,4209716632,4268260543,DcString,2021-11-02T07:00:42.000Z,dc_current,0.01,2021-11-02T06:39:12.093Z
1013732074,4209716632,4268260543,DcString,2021-11-02T09:45:50.000Z,dc_current,1.89,2021-11-02T09:43:04.366Z
1013732074,4209716632,4268260543,DcString,2021-11-02T10:00:31.000Z,dc_current,7.28,2021-11-02T09:43:05.333Z
1013732074,4209716632,4268260543,DcString,2021-11-02T10:15:31.000Z,dc_current,8.3,2021-11-02T09:43:04.444Z
1013732074,4209716632,4268260543,DcString,2021-11-02T12:45:40.000Z,dc_current,2.82,2021-11-02T12:38:42.212Z
1013732074,4209716632,4268260543,DcString,2021-11-02T13:00:42.000Z,dc_current,2.29,2021-11-02T12:38:44.790Z
1013732074,4209716632,4268260543,DcString,2021-11-02T15:45:31.000Z,dc_current,0.29,2021-11-02T15:44:27.338Z
1013732074,4209716632,4268260543,DcString,2021-11-02T16:00:33.000Z,dc_current,0.27,2021-11-02T15:44:27.994Z
1013732074,4209716632,4268260543,DcString,2021-11-02T16:15:33.000Z,dc_current,0.21,2021-11-02T15:44:27.029Z
1013732074,4209716632,4268260543,DcString,2021-11-02T18:45:39.000Z,dc_current,0.0,2021-11-02T18:43:57.751Z
1013732074,4209716632,4268260543,DcString,2021-11-02T19:00:40.000Z,dc_current,0.0,2021-11-02T18:43:55.479Z
1013732074,4209716632,4268260543,DcString,2021-11-02T19:15:41.000Z,dc_current,0.0,2021-11-02T18:43:55.534Z
1026029042,843004523,4268260543,DcString,2021-11-02T06:45:38.000Z,dc_current,0.0,2021-11-02T06:39:07.480Z
1026029042,843004523,4268260543,DcString,2021-11-02T07:00:38.000Z,dc_current,0.0,2021-11-02T06:39:06.439Z
1026029042,843004523,4268260543,DcString,2021-11-02T09:45:31.000Z,dc_current,1.63,2021-11-02T09:43:49.854Z
1026029042,843004523,4268260543,DcString,2021-11-02T10:00:33.000Z,dc_current,5.16,2021-11-02T09:43:44.246Z
